Id,SubjectFocus,Eyes,Face,Near,Action,Accessory,Group,Collage,Human,Occlusion,Info,Blur,Pawpularity
d080818c3,0,0,0,0,0,0,0,0,0,0,0,0,25
6f0cb510a,0,0,0,0,0,0,0,0,0,0,0,0,75
61ac3c78c,0,0,0,0,0,0,0,0,0,0,0,0,0
2e4c1faf7,0,0,0,0,0,0,0,0,0,0,0,0,75
a85a1c8c3,0,0,0,0,0,0,0,0,0,0,0,0,50
0b819602d,0,0,0,0,0,0,0,0,0,0,0,0,0
05f99fc56,0,0,0,0,0,0,0,0,0,0,0,0,50
1dfadc371,0,0,0,0,0,0,0,0,0,0,0,0,25
54791dc58,0,0,0,0,0,0,0,0,0,0,0,0,50
29f54c6ff,0,0,0,0,0,0,0,0,0,0,0,0,50
48b418070,0,0,0,0,0,0,0,0,0,0,0,0,25
8e0d65b3e,0,0,0,0,0,0,0,0,0,0,0,0,75
9a34ddc8b,0,0,0,0,0,0,0,0,0,0,0,0,50
ff9f62e79,0,0,0,0,0,0,0,0,0,0,0,0,25
4a6ee5d02,0,0,0,0,0,0,0,0,0,0,0,0,50
474bccd75,0,0,0,0,0,0,0,0,0,0,0,0,50
e4abb93bf,0,0,0,0,0,0,0,0,0,0,0,0,25
120805f93,0,0,0,0,0,0,0,0,0,0,0,0,25
2acf3fdce,0,0,0,0,0,0,0,0,0,0,0,0,75
e1ecc1b26,0,0,0,0,0,0,0,0,0,0,0,0,50
9bcd62ef1,0,0,0,0,0,0,0,0,0,0,0,0,25
c3f2f166d,0,0,0,0,0,0,0,0,0,0,0,0,0
687e9c33c,0,0,0,0,0,0,0,0,0,0,0,0,0
bb5f471dd,0,0,0,0,0,0,0,0,0,0,0,0,50
45600eaab,0,0,0,0,0,0,0,0,0,0,0,0,75
d7f938acd,0,0,0,0,0,0,0,0,0,0,0,0,75
ea11b6f12,0,0,0,0,0,0,0,0,0,0,0,0,25
594e3dc3f,0,0,0,0,0,0,0,0,0,0,0,0,0
fbb112b7e,0,0,0,0,0,0,0,0,0,0,0,0,25
d14d62508,0,0,0,0,0,0,0,0,0,0,0,0,50
5de61cf6b,0,0,0,0,0,0,0,0,0,0,0,0,50
b9590d4de,0,0,0,0,0,0,0,0,0,0,0,0,100
3004c3401,0,0,0,0,0,0,0,0,0,0,0,0,0
c737c30d7,0,0,0,0,0,0,0,0,0,0,0,0,0
987baa1c7,0,0,0,0,0,0,0,0,0,0,0,0,50
70b3d1f9c,0,0,0,0,0,0,0,0,0,0,0,0,50
27456ec0f,0,0,0,0,0,0,0,0,0,0,0,0,50
5c28a8cec,0,0,0,0,0,0,0,0,0,0,0,0,50
2c8ae4c7e,0,0,0,0,0,0,0,0,0,0,0,0,0
cd7bea671,0,0,0,0,0,0,0,0,0,0,0,0,25
ab4b4681b,0,0,0,0,0,0,0,0,0,0,0,0,0
aa189a931,0,0,0,0,0,0,0,0,0,0,0,0,0
d0bc14f47,0,0,0,0,0,0,0,0,0,0,0,0,0
3b4a987ba,0,0,0,0,0,0,0,0,0,0,0,0,0
1bbb46822,0,0,0,0,0,0,0,0,0,0,0,0,25
5c546c236,0,0,0,0,0,0,0,0,0,0,0,0,0
66757255c,0,0,0,0,0,0,0,0,0,0,0,0,0
0b0f596b5,0,0,0,0,0,0,0,0,0,0,0,0,75
938bcf142,0,0,0,0,0,0,0,0,0,0,0,0,0
52e555a3a,0,0,0,0,0,0,0,0,0,0,0,0,75
3998bcfec,0,0,0,0,0,0,0,0,0,0,0,0,50
933e0a3e8,0,0,0,0,0,0,0,0,0,0,0,0,0
1eb8a0278,0,0,0,0,0,0,0,0,0,0,0,0,75
65d10be4d,0,0,0,0,0,0,0,0,0,0,0,0,25
c7b468b32,0,0,0,0,0,0,0,0,0,0,0,0,0
249112486,0,0,0,0,0,0,0,0,0,0,0,0,0
89523a695,0,0,0,0,0,0,0,0,0,0,0,0,25
f4ed1a08e,0,0,0,0,0,0,0,0,0,0,0,0,0
ba66a7a82,0,0,0,0,0,0,0,0,0,0,0,0,75
74e316be1,0,0,0,0,0,0,0,0,0,0,0,0,50
039509c40,0,0,0,0,0,0,0,0,0,0,0,0,75
c6cdbebfa,0,0,0,0,0,0,0,0,0,0,0,0,75
82137b39f,0,0,0,0,0,0,0,0,0,0,0,0,0
9d76ed82f,0,0,0,0,0,0,0,0,0,0,0,0,50
60b9421cc,0,0,0,0,0,0,0,0,0,0,0,0,25
5a1010bca,0,0,0,0,0,0,0,0,0,0,0,0,50
6a5c652b5,0,0,0,0,0,0,0,0,0,0,0,0,0
706a9cd5c,0,0,0,0,0,0,0,0,0,0,0,0,25
62550cf78,0,0,0,0,0,0,0,0,0,0,0,0,75
701c5afba,0,0,0,0,0,0,0,0,0,0,0,0,75
7bce76c66,0,0,0,0,0,0,0,0,0,0,0,0,75
3b0b88ac2,0,0,0,0,0,0,0,0,0,0,0,0,75
a88d34ee3,0,0,0,0,0,0,0,0,0,0,0,0,75
061378b30,0,0,0,0,0,0,0,0,0,0,0,0,50
a27f0cc49,0,0,0,0,0,0,0,0,0,0,0,0,50
728c78b39,0,0,0,0,0,0,0,0,0,0,0,0,75
6c054c4ef,0,0,0,0,0,0,0,0,0,0,0,0,25
b04b200fa,0,0,0,0,0,0,0,0,0,0,0,0,75
e37f4aa07,0,0,0,0,0,0,0,0,0,0,0,0,25
7de2f688b,0,0,0,0,0,0,0,0,0,0,0,0,0
e7020fa9a,0,0,0,0,0,0,0,0,0,0,0,0,50
752491221,0,0,0,0,0,0,0,0,0,0,0,0,75
c2346525a,0,0,0,0,0,0,0,0,0,0,0,0,50
bc7361016,0,0,0,0,0,0,0,0,0,0,0,0,25
66201cf73,0,0,0,0,0,0,0,0,0,0,0,0,50
b7359384d,0,0,0,0,0,0,0,0,0,0,0,0,50
be23e42d0,0,0,0,0,0,0,0,0,0,0,0,0,50
e7e1904f4,0,0,0,0,0,0,0,0,0,0,0,0,100
13f07ee9a,0,0,0,0,0,0,0,0,0,0,0,0,75
821bd9373,0,0,0,0,0,0,0,0,0,0,0,0,0
720db9cb3,0,0,0,0,0,0,0,0,0,0,0,0,0
fa1a30192,0,0,0,0,0,0,0,0,0,0,0,0,25
6e3d78857,0,0,0,0,0,0,0,0,0,0,0,0,75
d4d6997e3,0,0,0,0,0,0,0,0,0,0,0,0,75
d13d93f69,0,0,0,0,0,0,0,0,0,0,0,0,75
c15b3c9f1,0,0,0,0,0,0,0,0,0,0,0,0,50
3bef75882,0,0,0,0,0,0,0,0,0,0,0,0,50
60bf93971,0,0,0,0,0,0,0,0,0,0,0,0,50
e9eeadf82,0,0,0,0,0,0,0,0,0,0,0,0,0
a4530b1d0,0,0,0,0,0,0,0,0,0,0,0,0,75
79669f807,0,0,0,0,0,0,0,0,0,0,0,0,50
3af2b1473,0,0,0,0,0,0,0,0,0,0,0,0,25
0f0f81a37,0,0,0,0,0,0,0,0,0,0,0,0,75
b8976d821,0,0,0,0,0,0,0,0,0,0,0,0,25
ebd78e1d4,0,0,0,0,0,0,0,0,0,0,0,0,50
0822c54d5,0,0,0,0,0,0,0,0,0,0,0,0,25
2a7b5edbf,0,0,0,0,0,0,0,0,0,0,0,0,0
18042e473,0,0,0,0,0,0,0,0,0,0,0,0,75
dc99804de,0,0,0,0,0,0,0,0,0,0,0,0,75
0fb490c9b,0,0,0,0,0,0,0,0,0,0,0,0,75
284be445a,0,0,0,0,0,0,0,0,0,0,0,0,50
a831df76b,0,0,0,0,0,0,0,0,0,0,0,0,75
e3d9dc96d,0,0,0,0,0,0,0,0,0,0,0,0,75
a1b3dafc9,0,0,0,0,0,0,0,0,0,0,0,0,25
6cb5381cb,0,0,0,0,0,0,0,0,0,0,0,0,50
732d546b4,0,0,0,0,0,0,0,0,0,0,0,0,0
a8a8f95f6,0,0,0,0,0,0,0,0,0,0,0,0,50
5eeb10b7a,0,0,0,0,0,0,0,0,0,0,0,0,75
f03b04b1e,0,0,0,0,0,0,0,0,0,0,0,0,0
a672ea96d,0,0,0,0,0,0,0,0,0,0,0,0,75
d25638f81,0,0,0,0,0,0,0,0,0,0,0,0,0
aafb75ee8,0,0,0,0,0,0,0,0,0,0,0,0,50
e9cf01a21,0,0,0,0,0,0,0,0,0,0,0,0,0
1c74d62ed,0,0,0,0,0,0,0,0,0,0,0,0,0
2148c2ef6,0,0,0,0,0,0,0,0,0,0,0,0,0
f0bb05fc7,0,0,0,0,0,0,0,0,0,0,0,0,0
479500716,0,0,0,0,0,0,0,0,0,0,0,0,0
1afdf61ec,0,0,0,0,0,0,0,0,0,0,0,0,25
110d4487e,0,0,0,0,0,0,0,0,0,0,0,0,25
27cede3cf,0,0,0,0,0,0,0,0,0,0,0,0,50
4cb8fe436,0,0,0,0,0,0,0,0,0,0,0,0,75
a13ed5e9d,0,0,0,0,0,0,0,0,0,0,0,0,25
0a8ee7520,0,0,0,0,0,0,0,0,0,0,0,0,75
82aa52460,0,0,0,0,0,0,0,0,0,0,0,0,25
4c9f111f1,0,0,0,0,0,0,0,0,0,0,0,0,0
f8b702182,0,0,0,0,0,0,0,0,0,0,0,0,0
eb652ec07,0,0,0,0,0,0,0,0,0,0,0,0,0
026ebf139,0,0,0,0,0,0,0,0,0,0,0,0,25
1a9733afb,0,0,0,0,0,0,0,0,0,0,0,0,50
1a54d4e92,0,0,0,0,0,0,0,0,0,0,0,0,25
8526200d3,0,0,0,0,0,0,0,0,0,0,0,0,25
045543730,0,0,0,0,0,0,0,0,0,0,0,0,25
bf50b399e,0,0,0,0,0,0,0,0,0,0,0,0,75
ceed27182,0,0,0,0,0,0,0,0,0,0,0,0,50
66dda45c4,0,0,0,0,0,0,0,0,0,0,0,0,75
9c87d70e5,0,0,0,0,0,0,0,0,0,0,0,0,75
794a45833,0,0,0,0,0,0,0,0,0,0,0,0,50
800a7c025,0,0,0,0,0,0,0,0,0,0,0,0,50
6c75b9082,0,0,0,0,0,0,0,0,0,0,0,0,0
4dad8252f,0,0,0,0,0,0,0,0,0,0,0,0,75
8bf9a6b80,0,0,0,0,0,0,0,0,0,0,0,0,50
3a3ae56f1,0,0,0,0,0,0,0,0,0,0,0,0,0
172332f53,0,0,0,0,0,0,0,0,0,0,0,0,0
86550c5dc,0,0,0,0,0,0,0,0,0,0,0,0,0
ba311fc1a,0,0,0,0,0,0,0,0,0,0,0,0,50
4060caeb1,0,0,0,0,0,0,0,0,0,0,0,0,75
e54ee8e55,0,0,0,0,0,0,0,0,0,0,0,0,50
166092e21,0,0,0,0,0,0,0,0,0,0,0,0,75
5a2c8a05f,0,0,0,0,0,0,0,0,0,0,0,0,0
d3d47c67d,0,0,0,0,0,0,0,0,0,0,0,0,0
71cc0a02e,0,0,0,0,0,0,0,0,0,0,0,0,50
75bbaa3fa,0,0,0,0,0,0,0,0,0,0,0,0,50
ca587cb42,0,0,0,0,0,0,0,0,0,0,0,0,50
b4eb7f4df,0,0,0,0,0,0,0,0,0,0,0,0,50
fd32ce3ef,0,0,0,0,0,0,0,0,0,0,0,0,0
a15d8c8a8,0,0,0,0,0,0,0,0,0,0,0,0,0
81a815ef5,0,0,0,0,0,0,0,0,0,0,0,0,0
0f122f712,0,0,0,0,0,0,0,0,0,0,0,0,75
58a10d0cd,0,0,0,0,0,0,0,0,0,0,0,0,0
30ea81bac,0,0,0,0,0,0,0,0,0,0,0,0,25
35907f15e,0,0,0,0,0,0,0,0,0,0,0,0,50
bfb33b149,0,0,0,0,0,0,0,0,0,0,0,0,0
375905770,0,0,0,0,0,0,0,0,0,0,0,0,25
19f38a3f0,0,0,0,0,0,0,0,0,0,0,0,0,0
e2f1f5377,0,0,0,0,0,0,0,0,0,0,0,0,75
0c17e1f32,0,0,0,0,0,0,0,0,0,0,0,0,75
bd9e9d9e2,0,0,0,0,0,0,0,0,0,0,0,0,25
241dd214b,0,0,0,0,0,0,0,0,0,0,0,0,0
084874570,0,0,0,0,0,0,0,0,0,0,0,0,75
c1df421c4,0,0,0,0,0,0,0,0,0,0,0,0,0
ab9f715ad,0,0,0,0,0,0,0,0,0,0,0,0,0
ee5583527,0,0,0,0,0,0,0,0,0,0,0,0,75
9a770c49a,0,0,0,0,0,0,0,0,0,0,0,0,0
e07812482,0,0,0,0,0,0,0,0,0,0,0,0,75
997db5df5,0,0,0,0,0,0,0,0,0,0,0,0,0
75a11e0f8,0,0,0,0,0,0,0,0,0,0,0,0,100
219a1308d,0,0,0,0,0,0,0,0,0,0,0,0,100
915173d4d,0,0,0,0,0,0,0,0,0,0,0,0,0
c390140c3,0,0,0,0,0,0,0,0,0,0,0,0,0
81d97fa9f,0,0,0,0,0,0,0,0,0,0,0,0,25
78b07d4e0,0,0,0,0,0,0,0,0,0,0,0,0,0
6cd1cac68,0,0,0,0,0,0,0,0,0,0,0,0,25
51372ce91,0,0,0,0,0,0,0,0,0,0,0,0,0
90592e40c,0,0,0,0,0,0,0,0,0,0,0,0,50
e7a74fca8,0,0,0,0,0,0,0,0,0,0,0,0,25
a5595a935,0,0,0,0,0,0,0,0,0,0,0,0,25
c7575df7b,0,0,0,0,0,0,0,0,0,0,0,0,25
e81c6347b,0,0,0,0,0,0,0,0,0,0,0,0,50
4d999ee22,0,0,0,0,0,0,0,0,0,0,0,0,0
0637293ec,0,0,0,0,0,0,0,0,0,0,0,0,75
7ead795bb,0,0,0,0,0,0,0,0,0,0,0,0,50
9c31047a7,0,0,0,0,0,0,0,0,0,0,0,0,75
76d5726c4,0,0,0,0,0,0,0,0,0,0,0,0,75
03d59fc21,0,0,0,0,0,0,0,0,0,0,0,0,75
86afe98e6,0,0,0,0,0,0,0,0,0,0,0,0,0
0eba8b0ad,0,0,0,0,0,0,0,0,0,0,0,0,0
d38bcdf49,0,0,0,0,0,0,0,0,0,0,0,0,25
85a79f281,0,0,0,0,0,0,0,0,0,0,0,0,75
91c2159dd,0,0,0,0,0,0,0,0,0,0,0,0,0
91d6a2898,0,0,0,0,0,0,0,0,0,0,0,0,75
cfddf0c47,0,0,0,0,0,0,0,0,0,0,0,0,75
b102f525b,0,0,0,0,0,0,0,0,0,0,0,0,0
072ae6d9e,0,0,0,0,0,0,0,0,0,0,0,0,75
b5df81f99,0,0,0,0,0,0,0,0,0,0,0,0,75
c702e00d2,0,0,0,0,0,0,0,0,0,0,0,0,25
95d2a0bdf,0,0,0,0,0,0,0,0,0,0,0,0,75
c8208c3c9,0,0,0,0,0,0,0,0,0,0,0,0,75
9a9f6c753,0,0,0,0,0,0,0,0,0,0,0,0,0
92b89a666,0,0,0,0,0,0,0,0,0,0,0,0,0
6819ce556,0,0,0,0,0,0,0,0,0,0,0,0,25
17bdf954a,0,0,0,0,0,0,0,0,0,0,0,0,0
53cd96ef8,0,0,0,0,0,0,0,0,0,0,0,0,75
f8d831236,0,0,0,0,0,0,0,0,0,0,0,0,75
df39a5468,0,0,0,0,0,0,0,0,0,0,0,0,50
37f127385,0,0,0,0,0,0,0,0,0,0,0,0,50
878e36da4,0,0,0,0,0,0,0,0,0,0,0,0,25
9a2f44ddf,0,0,0,0,0,0,0,0,0,0,0,0,50
54e2508de,0,0,0,0,0,0,0,0,0,0,0,0,50
d30b90a39,0,0,0,0,0,0,0,0,0,0,0,0,0
20559d623,0,0,0,0,0,0,0,0,0,0,0,0,25
2e1d3ae52,0,0,0,0,0,0,0,0,0,0,0,0,0
0e6dd5e23,0,0,0,0,0,0,0,0,0,0,0,0,100
46dea66ea,0,0,0,0,0,0,0,0,0,0,0,0,75
842b21328,0,0,0,0,0,0,0,0,0,0,0,0,0
ead547f1b,0,0,0,0,0,0,0,0,0,0,0,0,25
703f38466,0,0,0,0,0,0,0,0,0,0,0,0,50
60b188249,0,0,0,0,0,0,0,0,0,0,0,0,75
845703071,0,0,0,0,0,0,0,0,0,0,0,0,0
3c5e8cc5d,0,0,0,0,0,0,0,0,0,0,0,0,0
0636650db,0,0,0,0,0,0,0,0,0,0,0,0,75
d8128cefd,0,0,0,0,0,0,0,0,0,0,0,0,0
6b3614a92,0,0,0,0,0,0,0,0,0,0,0,0,0
dd2ec7bf4,0,0,0,0,0,0,0,0,0,0,0,0,0
8520800b1,0,0,0,0,0,0,0,0,0,0,0,0,75
7f8f45a35,0,0,0,0,0,0,0,0,0,0,0,0,50
dd7ad37e7,0,0,0,0,0,0,0,0,0,0,0,0,75
c92256e41,0,0,0,0,0,0,0,0,0,0,0,0,50
caa9a4f53,0,0,0,0,0,0,0,0,0,0,0,0,25
4ef431298,0,0,0,0,0,0,0,0,0,0,0,0,75
044548f89,0,0,0,0,0,0,0,0,0,0,0,0,50
6c3a05812,0,0,0,0,0,0,0,0,0,0,0,0,25
5d1fa8ddf,0,0,0,0,0,0,0,0,0,0,0,0,50
68cdd6d6b,0,0,0,0,0,0,0,0,0,0,0,0,50
1171c9a41,0,0,0,0,0,0,0,0,0,0,0,0,0
f9994fbae,0,0,0,0,0,0,0,0,0,0,0,0,0
67dbd5ed9,0,0,0,0,0,0,0,0,0,0,0,0,75
3db150833,0,0,0,0,0,0,0,0,0,0,0,0,25
2e1d4e279,0,0,0,0,0,0,0,0,0,0,0,0,0
f4f349714,0,0,0,0,0,0,0,0,0,0,0,0,25
c3cafb38c,0,0,0,0,0,0,0,0,0,0,0,0,0
a6e902691,0,0,0,0,0,0,0,0,0,0,0,0,0
e3f841674,0,0,0,0,0,0,0,0,0,0,0,0,75
6c48c9154,0,0,0,0,0,0,0,0,0,0,0,0,75
9a3c966a9,0,0,0,0,0,0,0,0,0,0,0,0,50
ac49bdbdd,0,0,0,0,0,0,0,0,0,0,0,0,50
05252b175,0,0,0,0,0,0,0,0,0,0,0,0,0
27104e464,0,0,0,0,0,0,0,0,0,0,0,0,0
da8a47785,0,0,0,0,0,0,0,0,0,0,0,0,75
1aa3952c1,0,0,0,0,0,0,0,0,0,0,0,0,0
8bac2d757,0,0,0,0,0,0,0,0,0,0,0,0,75
1ba11aaaa,0,0,0,0,0,0,0,0,0,0,0,0,50
e5164d828,0,0,0,0,0,0,0,0,0,0,0,0,25
0392c0c81,0,0,0,0,0,0,0,0,0,0,0,0,0
fff24fcb5,0,0,0,0,0,0,0,0,0,0,0,0,75
9f7bf4f71,0,0,0,0,0,0,0,0,0,0,0,0,50
accca912b,0,0,0,0,0,0,0,0,0,0,0,0,0
c2558c319,0,0,0,0,0,0,0,0,0,0,0,0,75
1f7d6b89e,0,0,0,0,0,0,0,0,0,0,0,0,25
0052dcf47,0,0,0,0,0,0,0,0,0,0,0,0,0
6f93a41c5,0,0,0,0,0,0,0,0,0,0,0,0,0
23d2b8824,0,0,0,0,0,0,0,0,0,0,0,0,75
dc56ff89a,0,0,0,0,0,0,0,0,0,0,0,0,75
fca85f778,0,0,0,0,0,0,0,0,0,0,0,0,25
87f4ea65f,0,0,0,0,0,0,0,0,0,0,0,0,0
edf0ff7e4,0,0,0,0,0,0,0,0,0,0,0,0,0
bebab9790,0,0,0,0,0,0,0,0,0,0,0,0,75
489d05a55,0,0,0,0,0,0,0,0,0,0,0,0,25
51d8da535,0,0,0,0,0,0,0,0,0,0,0,0,50
bb4c6519d,0,0,0,0,0,0,0,0,0,0,0,0,0
9fceca5de,0,0,0,0,0,0,0,0,0,0,0,0,75
93849e2b5,0,0,0,0,0,0,0,0,0,0,0,0,0
700a93465,0,0,0,0,0,0,0,0,0,0,0,0,50
d95eabfe9,0,0,0,0,0,0,0,0,0,0,0,0,50
146d950bc,0,0,0,0,0,0,0,0,0,0,0,0,75
439f040ed,0,0,0,0,0,0,0,0,0,0,0,0,0
022d2d16e,0,0,0,0,0,0,0,0,0,0,0,0,25
e0238b8c2,0,0,0,0,0,0,0,0,0,0,0,0,0
a5b5eccb6,0,0,0,0,0,0,0,0,0,0,0,0,75
0b8614414,0,0,0,0,0,0,0,0,0,0,0,0,75
6e3457b81,0,0,0,0,0,0,0,0,0,0,0,0,25
20d4ea30e,0,0,0,0,0,0,0,0,0,0,0,0,25
f98750599,0,0,0,0,0,0,0,0,0,0,0,0,50
2f346ac72,0,0,0,0,0,0,0,0,0,0,0,0,0
fc9b4b692,0,0,0,0,0,0,0,0,0,0,0,0,0
5c66641a1,0,0,0,0,0,0,0,0,0,0,0,0,0
ed5f14fda,0,0,0,0,0,0,0,0,0,0,0,0,0
a23f0020a,0,0,0,0,0,0,0,0,0,0,0,0,50
518f86025,0,0,0,0,0,0,0,0,0,0,0,0,25
8c93a6e28,0,0,0,0,0,0,0,0,0,0,0,0,50
94bcf0199,0,0,0,0,0,0,0,0,0,0,0,0,50
09acd6b31,0,0,0,0,0,0,0,0,0,0,0,0,0
782eb0d9d,0,0,0,0,0,0,0,0,0,0,0,0,25
e9dc82251,0,0,0,0,0,0,0,0,0,0,0,0,50
2f19ac5ab,0,0,0,0,0,0,0,0,0,0,0,0,25
7687b7da2,0,0,0,0,0,0,0,0,0,0,0,0,0
d0101e748,0,0,0,0,0,0,0,0,0,0,0,0,0
56583003c,0,0,0,0,0,0,0,0,0,0,0,0,0
f99a5e817,0,0,0,0,0,0,0,0,0,0,0,0,0
157e3e074,0,0,0,0,0,0,0,0,0,0,0,0,50
68731378e,0,0,0,0,0,0,0,0,0,0,0,0,0
1e24f14d6,0,0,0,0,0,0,0,0,0,0,0,0,0
eb8aeff64,0,0,0,0,0,0,0,0,0,0,0,0,25
e9e06e3f6,0,0,0,0,0,0,0,0,0,0,0,0,50
79f8b048f,0,0,0,0,0,0,0,0,0,0,0,0,50
1b87c512e,0,0,0,0,0,0,0,0,0,0,0,0,25
9744dcc69,0,0,0,0,0,0,0,0,0,0,0,0,25
445c703ff,0,0,0,0,0,0,0,0,0,0,0,0,50
b9d6b1488,0,0,0,0,0,0,0,0,0,0,0,0,50
1ffb40e20,0,0,0,0,0,0,0,0,0,0,0,0,75
4e3e41b78,0,0,0,0,0,0,0,0,0,0,0,0,75
f4415e636,0,0,0,0,0,0,0,0,0,0,0,0,0
f91147e5f,0,0,0,0,0,0,0,0,0,0,0,0,0
648897870,0,0,0,0,0,0,0,0,0,0,0,0,75
113b2b57a,0,0,0,0,0,0,0,0,0,0,0,0,75
